source,cos_sim,target,level
МХАТ) в 1898 г. ,1.0,МХАТ) в 1898 г. ,C_to_B
Иваново-Вознесенск переименован в Иваново.,1.0,Иваново-Вознесенск переименован в Иваново.,C_to_B
Жители города называются вологжане.,1.0000000000000004,Жители города называются вологжане.,C_to_B
Утро красит нежным светом,0.9999999999999999,Утро красит нежным светом,C_to_B
Озеров). ,1.0,Озеров). ,C_to_B
Подниекса и «Так жить нельзя» (1990 г.) ,0.9030200056949433,Подниекса и «Так жить нельзя» (1990 г.) ,C_to_B
"Эти традиции продолжились и в ХХ в. при строительстве новых улиц и проспектов: Ленинградского проспекта, Можайского шоссе, Рязанского шоссе и др. ",0.953301975552408,"Эта традиция продолжилась и в ХХ в. при строительстве новых улиц и проспектов: Ленинградского проспекта, Можайского шоссе, Рязанского шоссе и др. ",C_to_B
"Бродского («Шествие», «Ни страны, ни погоста не хочу выбирать…»).",0.22311425323017736,Бродского.,C_to_B
Владимир Красное Солнышко).,1.0,Владимир Красное Солнышко).,C_to_B
"С другой стороны, лечение на водах (Кавказские минеральные воды) было модно в дворянской среде. ",1.0000000000000002,"С другой стороны, лечение на водах (Кавказские минеральные воды) было модно в дворянской среде. ",C_to_B
Ильфа и Е. ,0.9999999999999998,Ильфа и Е. ,C_to_B
"События, которые происходят в рассказах Чехова, тоже обыкновенные, хорошо знакомые читателю по собственному опыту. ",1.0000000000000007,"События, которые происходят в рассказах Чехова, тоже обыкновенные, хорошо знакомые читателю по собственному опыту. ",C_to_B
К 1955 г. хозяйство и промышленность Смоленска были созданы практически заново. ,0.9999999999999998,К 1955 г. хозяйство и промышленность Смоленска были созданы практически заново. ,C_to_B
"Принято благословлять иконой – держа ее в руках, крестить человека православным крестом. ",0.8570618925229105,"У верующих принято благословлять иконой – держа её в руках, крестить человека православным крестом. ",C_to_B
В эти годы из народной среды выдвинулись многие выдающиеся деятели науки и культуры.,0.8633317059532207,В эти годы из народной среды вышли многие выдающиеся деятели науки и культуры.,C_to_B
"Фильм получил награды на нескольких международных кинофестивалях: в Канне в 1964 г., в Милане в 1964 г., в Риме в 1966 г.",1.0000000000000002,"Фильм получил награды на нескольких международных кинофестивалях: в Канне в 1964 г., в Милане в 1964 г., в Риме в 1966 г.",C_to_B
Курбский – знаменитый корреспондент Ивана Грозного); р. ,0.9999999999999999,Курбский – знаменитый корреспондент Ивана Грозного); р. ,C_to_B
"Немалое число крестьян, выйдя из колхозов, стали вести частное хозяйство и превратились в фермеров.",0.7685890909716538,Немалое число крестьян стало вести частное хозяйство и превратились в фермеров.,C_to_B
"Лёгкость в мыслях необыкновенная, – говорят с осуждением о болтливом человеке, который не задумывается над тем, что говорит или делает. ",1.0000000000000004,"Лёгкость в мыслях необыкновенная, – говорят с осуждением о болтливом человеке, который не задумывается над тем, что говорит или делает. ",C_to_B
Все глупости на земле делаются именно с этим выражением лица. ,1.0000000000000002,Все глупости на земле делаются именно с этим выражением лица. ,C_to_B
"В XVIII в. в Сибири стали появляться города и предприятия, требующие промышленной древесины. ",0.9563720422556135,"В XVIII в. в Сибири стали появляться города и предприятия, требующие промышленной древесины. ",C_to_B
Чайковского.,0.9999999999999999,Чайковского.,C_to_B
В Древней Руси была создана уникальная архитектура и иконопись (см. икона). ,0.9999999999999994,В Древней Руси была создана уникальная архитектура и иконопись (см. икона). ,C_to_B
Бондарчука «Война и мир».,0.9999999999999997,Бондарчука «Война и мир».,C_to_B
Политическая фразеология используется в основном членами оппозиционных партий и общественных организаций.,1.0,Политическая фразеология используется в основном членами оппозиционных партий и общественных организаций.,C_to_B
"Наташей Ростовой и сегодня могут назвать молодую, восторженную и обаятельную девушку.",1.0000000000000004,"Наташей Ростовой и сегодня могут назвать молодую, восторженную и обаятельную девушку.",C_to_B
Шехтеля) – его эмблемой.,0.820764696491258,Шехтеля) – его эмблемой.,C_to_B
"Смоктуновский, сыгравший Деточкина, по результатам опроса был назван лучшим актёром года. ",0.9999999999999999,"Смоктуновский, сыгравший Деточкина, по результатам опроса был назван лучшим актёром года. ",C_to_B
Основной овощ для приготовления борща – свëкла. ,0.9149585753471584,Основной овощ для приготовления борща – свëкла. ,C_to_B
"В поэзии и публицистике до сих пор Русью и матушкой-Русью называют Россию, желая подчеркнуть этим связь истории и современности, любовь к Отечеству. ",1.0000000000000004,"В поэзии и публицистике до сих пор Русью и матушкой-Русью называют Россию, желая подчеркнуть этим связь истории и современности, любовь к Отечеству. ",C_to_B
Царь. ,1.0,Царь. ,C_to_B
"Достоевский женился на стенографистке Анне Григорьевне Сниткиной, которая стала ему близким другом и помощником.",1.0000000000000002,"Достоевский женился на стенографистке Анне Григорьевне Сниткиной, которая стала ему близким другом и помощником.",C_to_B
С 2000 года театр проводит Фестиваль балета «Мариинский».,0.8791017213970607,С 2000 года Мариинка проводит Фестиваль балета «Мариинский».,C_to_B
Бывшему студенту и фотографу Андрею Некрасову поручают провести съёмку позиций Белой армии (см. ,0.9833849798859217,Бывшему студенту и фотографу Андрею Некрасову поручают провести съёмку позиций Белой армии. ,C_to_B
Со второй половины XV в. ,0.7148372479298951,Со второй половины XV в. ,C_to_B
Ломоносовым.,1.0,Ломоносовым.,C_to_B
"Это выражалось, в частности, в мании преследования, вспышках необузданного гнева. ",0.9999999999999997,"Это выражалось, в частности, в мании преследования, вспышках необузданного гнева. ",C_to_B
Прямо с парада бойцы уходили на фронт.,1.0,Прямо с парада бойцы уходили на фронт.,C_to_B
"С конца 1960-х гг. в Советском Союзе начали весной проводиться Всесоюзные коммунистические субботники, которые приурочивались к дню рождения Ленина. ",1.0000000000000007,"С конца 1960-х гг. в Советском Союзе начали весной проводиться Всесоюзные коммунистические субботники, которые приурочивались к дню рождения Ленина. ",C_to_B
"В лирике лицейского периода большое место занимают стихотворения, посвящённые дружбе и любви, радости жизни, событиям русской истории, в частности – Отечественной войне 1812 года. ",0.9981809625954337,"В лирике лицейского периода большое место занимают стихотворения, посвящённые дружбе и любви, радости жизни, событиям русской истории, в частности – Отечественной войне 1812 года.",C_to_B
Яркость образа Чичикова дала основание употреблять его фамилию в функции имени нарицательного. ,0.9999999999999997,Яркость образа Чичикова дала основание употреблять его фамилию в функции имени нарицательного. ,C_to_B
"Например, Отечественной войне 1812 г. посвящены басни «Волк на псарне» и «Ворона и курица». ",0.15349224749389406,"У сильного всегда бессильный виноват (слова из басни «Волк и ягненок») скажут в ситуации, когда незаслуженно, несправедливо обвиняют младшего по возрасту или по должности.",C_to_B
"Основная денежная единица России, равная 100 копейкам (см. копейка), а также монета этой стоимости.",0.9233117711652439,"Основная денежная единица России, равная 100 копейкам, а также монета этой стоимости.",C_to_B
Театр первым предлагал российским зрителям почти всю русскую классику от инсценировки поэмы А.С. ,0.9868336453194387,Театр первым предлагал российским зрителям почти всю русскую классику от инсценировки поэмы А.С. ,C_to_B
Аракчеева.,1.0,Аракчеева.,C_to_B
"Стали фразеологизмами названия басен «Тришкин кафтан» (употребляется в значении: «поправлять дела в одном месте за счет другого») и «Демьянова уха» (о чём-либо назойливом, навязчиво предлагаемом тому, кто этого не хочет).",0.9089047381029337,"Стали фразеологизмами названия басен «Тришкин кафтан» (употребляется в значении: «поправлять дела в одном месте за счет порчи другого») и «Демьянова уха» (о чём-либо хорошем, но избыточном, навязчиво предлагаемом тому, кто этого не хочет).",C_to_B
"В конце концов Григорий останавливается на мысли, что «учёные люди спутали» трудовой народ. ",0.9108220322388609,"В конце концов он останавливается на мысли, что «учёные люди спутали» трудовой народ. ",C_to_B
Александрова на слова О.Я. ,0.11977191506040238,Петербургского на слова Я.М. ,C_to_B
"Выражение отцы и дети используется, когда обсуждаются проблемы взаимоотношений разных поколений. ",1.0000000000000004,"Выражение отцы и дети используется, когда обсуждаются проблемы взаимоотношений разных поколений. ",C_to_B
"В фильме снимались актёры: Анатолий Кузнецов, Спартак Мишулин, Павел Луспекаев и др.",0.9999999999999997,"В фильме снимались актёры: Анатолий Кузнецов, Спартак Мишулин, Павел Луспекаев и др.",C_to_B
Большинство этих традиций сохраняется до сих пор.,1.0,Большинство этих традиций сохраняется до сих пор.,C_to_B
Я. ,1.0,Я. ,C_to_B
"Замятина, «Доктор Живаго» Б.Л. ",0.9572348709302538,"Замятина, «Доктор Живаго» Б.Л. ",C_to_B
Население Кавказа имеет сложный в этническом и языковом отношении состав. ,1.0,Население Кавказа имеет сложный в этническом и языковом отношении состав. ,C_to_B
Знамениты картины И. ,1.0,Знамениты картины И. ,C_to_B
" От мороза чуть пьяные,",1.0," От мороза чуть пьяные,",C_to_B
"По мнению критиков, главный герой полотна  –  смех. ",1.0000000000000004,"По мнению критиков, главный герой полотна  –  смех. ",C_to_B
"Змей Горыныч летает по небу, его полёт сопровождается шумом и огнём, который извергают его головы. ",0.7178094431197126,"Змей Горыныч летает по небу и дышит огнём, который извергают его головы. ",C_to_B
Термин не имеет аналогов в других языках.,1.0000000000000002,Термин не имеет аналогов в других языках.,C_to_B
"Высоцкого, который сам участником войны не был. ",0.40286908164316904,Высоцкого. ,C_to_B
Древнейший памятник русского юридического быта − «Русская Правда» − тоже возник в Новгороде.,0.20436206904859813,Эти берестяные грамоты ХI в. − древнейшие памятники русской письменности.,C_to_B
"Герои эпопеи – донские казаки, жители южных областей России. ",0.9108605703136773,"Герои эпопеи – донские казаки, жители южных областей России. ",C_to_B
"Константин Сергеевич Алексеев родился в 1863 г. в Москве в семье, принадлежавшей к кругу крупных русских промышленников. ",0.8638811476418518,Константин Сергеевич Алексеев родился в 1863 г. в Москве в семье крупных русских промышленников. ,C_to_B
Чехова (1896 г.). ,0.5337448582121106,Чехова (1896) и др.,C_to_B
В Советском Союзе к 80-м гг. ,1.0000000000000004,В Советском Союзе к 80-м гг. ,C_to_B
Александрийский театр был центром культурной жизни Петербурга. ,0.9999999999999997,Александрийский театр был центром культурной жизни Петербурга. ,C_to_B
В одной из восточных стран сломавшему руку Горбункову по ошибке (вместо его попутчика) наложили на руку гипс и спрятали в него золото и бриллианты. ,1.0000000000000002,В одной из восточных стран сломавшему руку Горбункову по ошибке (вместо его попутчика) наложили на руку гипс и спрятали в него золото и бриллианты. ,C_to_B
"В сфере компьютерных технологий широко используется слово иконка (по аналогии с английским словом icon), так называют небольшую картинку,  представляющую файл, приложение, окно, которые можно открыть щелчком мыши.",0.8591825767960527,"В сфере компьютерных технологий широко используется слово иконка, так называют небольшую картинку, представляющую файл, приложение, окно, которые можно открыть щелчком мыши.",C_to_B
Поэтому до 1924 г. она называлась Румянцевской библиотекой или Библиотекой Румянцевского музея. ,0.9639047666578451,Поэтому до 1924 г. она называлась Румянцевской библиотекой или Библиотекой Румянцевского музея. ,C_to_B
Гергиев.,0.9999999999999998,Гергиев.,C_to_B
Щепкина – старейшая театральная школа Москвы.,0.4567436146270241,Щепкина.,C_to_B
"Ему удалось возвратить некоторые территории, потерянные Россией после Ливонской войны 1558−1583 гг. ",0.9454396264435975,"Ему удалось возвратить некоторые территории, потерянные Россией после Ливонской войны 1558−1583 гг. ",C_to_B
"В городе находятся Музей ивановского ситца, Музей первого Совета и Памятник борцам   Революции 1905 г.",1.0000000000000004,"В городе находятся Музей ивановского ситца, Музей первого Совета и Памятник борцам   Революции 1905 г.",C_to_B
При театре работает Хореографическое училище.,1.0000000000000002,При театре работает Хореографическое училище.,C_to_B
"Римский-Корсаков, С.В. ",0.7752897191796185,"Римский-Корсаков, П.И. ",C_to_B
Предки поморов были выходцами из древнего Новгорода (см. ,0.9999999999999999,Предки поморов были выходцами из древнего Новгорода (см. ,C_to_B
"Произведение создано в 1885 г., находится в Третьяковской галерее (см. ",1.0,"Произведение создано в 1885 г., находится в Третьяковской галерее (см. ",C_to_B
"Имя Третьякова в культурно-историческом сознании русских неотделимо от созданной им галереи, которую в разговорной речи называют просто – Третьяковка.",1.0000000000000004,"Имя Третьякова в культурно-историческом сознании русских неотделимо от созданной им галереи, которую в разговорной речи называют просто – Третьяковка.",C_to_B
"Названа Великой, так как была выдающимся событием в истории России и СССР по масштабу и продолжительности военных действий; Отечественной − как война за независимость и свободу Отечества (стилистически высокое название Родины) по аналогии с Отечественной войной 1812 г.",0.9691265738563727,"Названа Великой, так как была выдающимся событием в истории России и СССР по масштабу и продолжительности военных действий; Отечественной − как война за независимость и свободу Отечества (стилистически высокое название Родины) по аналогии с Отечественной войной 1812 г..",C_to_B
И. ,1.0,И. ,C_to_B
Тула была основана в 1146 г. ,0.8128534704072328,Тула была основана в 1146 г. ,C_to_B
"Щедриным написан по рассказу балет, главную партию в котором на сцене Большого театра исполнила выдающаяся русская балерина Майя Плисецкая.",0.29326826965992714,Щедрин написал балет. ,C_to_B
Только через восемь лет в результате предательства одного из монахов «Соловецкое сидение» закончилось взятием монастыря карательной армией (1676 г.).,0.9724847848518862,Только через восемь лет в результате предательства одного из монахов «Соловецкое сидение» закончилось взятием монастыря армией (1676 г.).,C_to_B
"Татьяна рассталась с Онегиным после того, как он убил на дуэли своего соседа, молодого поэта Владимира Ленского. ",0.9999999999999997,"Татьяна рассталась с Онегиным после того, как он убил на дуэли своего соседа, молодого поэта Владимира Ленского. ",C_to_B
"По всей стране открывались дома (Дворцы) культуры, парки культуры и отдыха, музеи, театры, кинотеатры. ",0.9999999999999993,"По всей стране открывались дома (Дворцы) культуры, парки культуры и отдыха, музеи, театры, кинотеатры. ",C_to_B
"Богородица), Троице-Сергиевский собор, Дом купца Хлопонина и др.",1.0000000000000004,"Богородица), Троице-Сергиевский собор, Дом купца Хлопонина и др.",C_to_B
Пьеса А.П. ,0.9999999999999999,Пьеса А.П. ,C_to_B
"Герой вновь уезжает из Москвы «искать по белу свету, где оскорблённому есть чувству уголок».",0.9380387279061252,"Герой опять уезжает из Москвы «искать по белу свету, где оскорблённому есть чувству уголок».",C_to_B
"Свыше полувека Даль работал над своим основным трудом − «Толковым словарём живого великорусского языка» (1863−1866 гг.), содержащим около 200 тыс. слов, за который был удостоен Ломоносовской премии (см. ",0.9754338828982391,"Свыше полувека Даль работал над своим основным трудом − «Толковым словарём живого великорусского языка» (1863−1866 гг.), содержащим около 200 тыс. слов, за который был удостоен Ломоносовской премии (см. ",C_to_B
"С принятием христианства имя почитаемого святого Георгия Победоносца прочно вошло в русский именник (совокупность имен собственных), и приобрело в повседневном быту народную форму, заметно отличающуюся от канонической: из одного греческого имени в русском языке возникло с течением времени четыре: Георгий, Юрий, Егор, Егорий. ",0.5800041703221942,"Имя святого Георгия вошло в русский именник (совокупность имен собственных) в разных вариантах: Георгий, Юрий, Егор, Егорий. ",C_to_B
Свободная атмосфера лицея благотворно повлияла на будущего поэта. ,0.9999999999999999,Свободная атмосфера лицея благотворно повлияла на будущего поэта. ,C_to_B
В 1892 г. ,0.9999999999999998,В 1892 г. ,C_to_B
В 1922 г. был избран Генеральным секретарём ЦК партии. ,0.5994343682712728,"В 1922 г. был избран Генеральным секретарем ЦК партии, в 1930-е гг. фактически установил в стране диктатуру, получившую позже название культ личности.",C_to_B
"Прошкин), посвящённый истории жизни великого учёного.",1.0,"Прошкин), посвящённый истории жизни великого учёного.",C_to_B
Говорят на русском языке. ,1.0000000000000002,Говорят на русском языке. ,C_to_B
"В начале романа – дочь небогатых помещиков, в конце – княгиня, петербургская (см. ",0.8867724705609877,"В начале романа – дочь небогатых помещиков, в конце – княгиня, петербургская (см. ",C_to_B
"Город, центр Ростовской области и Южного федерального округа. ",1.0000000000000002,"Город, центр Ростовской области и Южного федерального округа. ",C_to_B
Колычева и др. входят в репертуар Ансамбля песни и пляски Российской Армии им. ,1.0,Колычева и др. входят в репертуар Ансамбля песни и пляски Российской Армии им. ,C_to_B
 Поле. ,1.0, Поле. ,C_to_B
 И в сердцах будут жить двадцать восемь,0.9999999999999997, И в сердцах будут жить двадцать восемь,C_to_B
Смоленск) и др. летописи.,1.0000000000000002,Смоленск) и др. летописи.,C_to_B
"Он знаменит тем, что 30 лет и три года не мог ходить и сидел на печи, но был исцелён чудесным образом, а когда враги пришли на Русь, поднялся, почувствовал в себе богатырскую силу, пошёл на борьбу с врагом. ",0.9240625433916861,"Он знаменит тем, что 30 лет и три года не мог ходить и сидел на печи, но вылечился чудесным образом, а когда враги пришли на Русь, поднялся, почувствовал в себе богатырскую силу, пошёл на борьбу с врагом. ",C_to_B
"Во второй половине XIX в. начался экспорт российской древесины и продуктов её переработки в Европу, повысилось потребление топливной и строительной древесины крупными промышленными центрами России.",0.9734363801322226,"Во второй половине XIX в. начался экспорт российской древесины и продуктов её переработки в Европу, повысилось потребление топливной и строительной древесины крупными промышленными центрами России.",C_to_B
Говорухина.,1.0000000000000002,Говорухина.,C_to_B
"СССР был создан в декабре 1922 г. как добровольное объединение суверенных республик: Российской Социалистической Федеративной Советской Республики, Украинской Социалистической Советской Республики, Белорусской Социалистической Советской Республики и Закавказской Социалистической Советской Федеративной Республики (Грузия, Армения, Азербайджан).",1.0000000000000004,"СССР был создан в декабре 1922 г. как добровольное объединение суверенных республик: Российской Социалистической Федеративной Советской Республики, Украинской Социалистической Советской Республики, Белорусской Социалистической Советской Республики и Закавказской Социалистической Советской Федеративной Республики (Грузия, Армения, Азербайджан).",C_to_B
День полного освобождения Ленинграда от фашистской блокады считается  одним из Дней воинской славы России. ,0.9999999999999996,День полного освобождения Ленинграда от фашистской блокады считается  одним из Дней воинской славы России. ,C_to_B
Режиссёр – С.С. ,1.0000000000000002,Режиссёр – С.С. ,C_to_B
Её читателями были знаменитые русские писатели (Л.Н. ,0.9999999999999999,Её читателями были знаменитые русские писатели (Л.Н. ,C_to_B
В центре мемориала находится монумент «Родина-мать зовёт!».,1.0000000000000004,В центре мемориала находится монумент «Родина-мать зовёт!».,C_to_B
"В интернет-сайтах Россия обозначается как ru., например mail.ru    или Google.ru (от Russia) или рф. ",1.0000000000000013,"В интернет-сайтах Россия обозначается как ru., например mail.ru    или Google.ru (от Russia) или рф. ",C_to_B
"Хохломская посуда (ложки, чашки, блюда, солонки и пр.), игрушки и детская мебель есть в России во многих домах. ",0.7527795123924957,"Хохломская посуда, игрушки и детская мебель есть в России во многих домах. ",C_to_B
Советский Союз) детской литературы. ,1.0,Советский Союз) детской литературы. ,C_to_B
В 1968 г. с отличием окончил Военно−воздушную инженерную академию им. ,0.9478228352457688,В 1968 г. с отличием окончил Военно−воздушную инженерную академию им. ,C_to_B
"Чаще всего это выражение имеет негативный, оскорбительный оттенок и является реакцией необразованных людей на реальную или мнимую угрозу со стороны террористических организаций или национальных преступных группировок.",0.9999999999999992,"Чаще всего это выражение имеет негативный, оскорбительный оттенок и является реакцией необразованных людей на реальную или мнимую угрозу со стороны террористических организаций или национальных преступных группировок.",C_to_B
"До наших дней в армии сохранилось наименование вещевой мешок (вещмешок), а туристы берут в поход спальный мешок.  ",0.9941930177055287,"До наших дней в армии сохранилось наименование вещевой мешок (вещмешок), а туристы берут в поход спальный мешок. ",C_to_B
Пятигорск и Кисловодск уже в ХIХ в. стали популярными курортами.,0.9999999999999994,Пятигорск и Кисловодск уже в ХIХ в. стали популярными курортами.,C_to_B
Роман неоднократно экранизировался. ,1.0000000000000007,Роман неоднократно экранизировался. ,C_to_B
В 1992 г. возвращено название Мариинский театр.,0.2524694983155276,В 1992 г.  ,C_to_B
"Так было, так есть и так будет всегда!",1.0000000000000004,"Так было, так есть и так будет всегда!",C_to_B
Герой одноимённой повести-сказки Л.И. ,1.0000000000000002,Герой одноимённой повести-сказки Л.И. ,C_to_B
"В городе работает более 30 вузов, шесть театров, филармония, планетарий.",0.38624471579550623,"В Смоленске находятся институты, два театра, филармония, планетарий. ",C_to_B
Булавина. ,1.0,Булавина. ,C_to_B
"Большой деревянный сосуд в виде цилиндра с двумя плоскими днищами и выпуклыми, стянутыми обручами стенками, а также старинная русская мера объёма жидкостей и сыпучих тел, равная 492 л.",0.6727489765922895,"Большой деревянный сосуд в виде цилиндра, а также старинная русская мера объёма жидкостей и сыпучих тел, равная 491,96 л.",C_to_B
"По его проекту в 1855-1856 гг. было построено здание, которое стоит до сих пор.",0.4977065993355436,В 1855-1856 гг. по проекту архитектора А. ,C_to_B
"Некрасова, Ф.М. ",0.9162270972084567,"Некрасова, Ф.М. ",C_to_B
"В русский язык вошли названия блюд кавказской кухни – цыплята табака, хачапури, сациви, шашлык; названия сортов кавказской минеральной воды (Боржоми, Есентуки и др.); грузинское слово тамада – «распорядитель на пире или на банкете».",0.9745170588697362,"В русский язык вошли названия блюд кавказской кухни – цыплята табака, хачапури, сациви, шашлык; названия сортов кавказской минеральной воды (Боржоми, Есентуки и др.); грузинское слово тамада – «распорядитель на пире или на банкете».",C_to_B
Астраханское (см. ,1.0,Астраханское (см. ,C_to_B
"Но Левша, узнав секрет хранения оружия в Англии, рвётся домой, в Россию, чтобы передать секрет государю. ",0.5950248344094536,Он узнал секрет хранения оружия в Англии и хочет скорее передать его государю. ,C_to_B
В ХХ веке многие пьесы Островского были экранизированы. ,0.9999999999999999,В ХХ веке многие пьесы Островского были экранизированы. ,C_to_B
"Пьеса была закончена Грибоедовым в 1824 г., а впервые полностью опубликована в 1862 г., уже после смерти автора.",1.0,"Пьеса была закончена Грибоедовым в 1824 г., а впервые полностью опубликована в 1862 г., уже после смерти автора.",C_to_B
"В 1975 г. была написана песня «День Победы», ставшая вскоре самой популярной из всех песен на эту тему, музыкальным символом праздника.",0.45326003387226094,В 1975 г. написана песня «День Победы» (музыка Д.Ф. ,C_to_B
"Главные герои романа – русские интеллигенты (см. интеллигенция): сёстры Даша и Катя Булавины, офицер Вадим Рощин, инженер Иван Телегин, а также люди из простой народной среды, с которыми их сводила судьба. ",0.9999999999999996,"Главные герои романа – русские интеллигенты (см. интеллигенция): сёстры Даша и Катя Булавины, офицер Вадим Рощин, инженер Иван Телегин, а также люди из простой народной среды, с которыми их сводила судьба. ",C_to_B
"Знаменитые судебные кодексы феодальных республик Новгорода и Пскова XIV−XV вв. назывались судными грамотами; документы, подтверждающие право на имущество, − жалованными грамотами. ",0.966831513535389,"Знаменитые судебные кодексы феодальных республик Новгорода и Пскова XIV−XV вв. назывались судными грамотами; документы, подтверждающие право на имущество, − жалованными грамотами. ",C_to_B
"Зимой по толстому, но абсолютно прозрачному льду спокойно передвигается тяжёлый транспорт.",1.0000000000000002,"Зимой по толстому, но абсолютно прозрачному льду спокойно передвигается тяжёлый транспорт.",C_to_B
Грекова.,1.0000000000000002,Грекова.,C_to_B
"Чехова «Вишневый сад», ставшая символом уходящей эпохи,  на смену которой приходили новые люди и новые общественные отношения.",1.0000000000000002,"Чехова «Вишневый сад», ставшая символом уходящей эпохи,  на смену которой приходили новые люди и новые общественные отношения.",C_to_B
Окуджава умер в 1997 г. в Париже. ,0.8182563744736764,Окуджава умер в 1997 г. ,C_to_B
"Гоголя, Н.А. ",0.9225820500254875,"Гоголя, Н.А. ",C_to_B
Шум на улицах сильней.,0.9999999999999996,Шум на улицах сильней.,C_to_B
В современном русском языке до сих пор выражение потомственный дворянин − так назовут потомка старого дворянского рода.,1.0,В современном русском языке до сих пор выражение потомственный дворянин − так назовут потомка старого дворянского рода.,C_to_B
"На Таганке не было традиционного занавеса, почти не использовались декорации, их заменяли различные сценические конструкции.",1.0000000000000004,"На Таганке не было традиционного занавеса, почти не использовались декорации, их заменяли различные сценические конструкции.",C_to_B
В русском языке сохранились некоторые устойчивые выражения со словом шуба: не к шубе рукав (не от шубы рукав) – скажут о чем-то неуместном в данной ситуации; шубы не сошьешь (из чего-нибудь) – говорят о чем-то бесполезном или малопригодном для достижения цели. ,0.8398380647758783,В русском языке сохранились некоторые устойчивые выражения со словом шуба: шубы не сошьешь (из чего-нибудь) – говорят о чем-то бесполезном или малопригодном для достижения цели. ,C_to_B
Например: И какой же русский не любит быстрой езды?!,0.9999999999999996,Например: И какой же русский не любит быстрой езды?!,C_to_B
